dialog_id,speaker,text
5568,spk1," Alright . With shipping charges , your total will be 68 dollars . Will you be paying with credit ? "
5568,spk0, Yes . 
5568,spk1," Visa , Master Card , or American Express ? "
5568,spk0, Visa . 
5568,spk1, Card number ? 
5568,spk0, 8825 1127 4235 9869 . 
5568,spk1, Expiration date ? 
5568,spk0," July , 2006 . "
5568,spk1," All right , Ma'am . I will run that charge for you . And then I will get your address in a moment "
5568,spk0, Thank you . 
5569,spk0,Who will meet you at the airport ? 
5569,spk1, No one . 
5569,spk0," Oh , then I will arrange one of my staff to meet you at the airport . "
5570,spk0,Do you have wool socks ? 
5570,spk1, Yes . We have socks made of various materials . These socks are of imported wool . 
5570,spk0, Can you guarantee the quality ? 
5570,spk1," Yes , absolutely . "
5570,spk0, Where are the panty-hose ? 
5570,spk1," Here . We have black , white and transparent panty-hose here . "
5571,spk0,"Mr . Carmichael , this is Ellen Bower calling again . You had said I should call this week to schedule an interview with you . "
5571,spk1," That's right , Ms . Bower . How are you ? I'm not sure if I ’ ll be able to fit you in this week , I ’ m afraid . "
5571,spk0," I understand , Mr . Carmichael . I'd be glad to make it some time next week . "
5571,spk1," All right , then . Why don't we say next Tuesday at 11:30 a . m . ? "
5572,spk0,Mark ! I was wondering if you finished that presentation you were working on last week ? 
5572,spk1, Just about . It should be done in the next couple of days . Why ? 
5572,spk0, Mr . Rodriguez was asking me about it yesterday . 
5572,spk1, I ’ ll give him a call . 
5573,spk0,Here you are . How is Danny ? 
5573,spk1, Better now . We are just back from the hospital . We were lucky to meet a well-known doctor . 
5573,spk0, What did the doctor say ? 
5573,spk1, He said that he had a really bad cold . 
5573,spk0, Shall we go back home now ? 
5573,spk1, The dispensary closed . Here is the given prescription . 
5573,spk0, I bought some advanced medicine . Is there anything you need ? 
5573,spk1, Probably not . Some medicine we need is ethical drug which you can't buy without a prescription . 
5573,spk0, Now what ? 
5573,spk1, I'll go back home with Danny . You go to the pharmacy again . 
5573,spk0," Okay , this is the third time . "
5573,spk1, What ? How come ? The third time ? 
5573,spk0, You don't have to know . Bye for now . 
5573,spk1, Be careful . 
5574,spk0,"I'm thirsty . Pull over to that store , I'll buy some drinks . "
5574,spk1, I'm afraid I can't . Parking is not allowed here . 
5574,spk0," Oh , that's too bad . Where can you park around here ? "
5574,spk1," There is a square in front of us , we can park the car there . "
5574,spk0, Is a shop there ? 
5574,spk1," I'm not sure , you know I'm not familiar with the city , too . "
5574,spk0, Just stop here for a moment . The police will not notice . 
5574,spk1," No , that's too risky . "
5574,spk0, All right . Let's go to the square to have a look . 
5575,spk0,Is there anything I can do for you ? 
5575,spk1, I'm planning a trip to Europe . 
5575,spk0, Have you decided which city you want to go ? 
5575,spk1," Well , what's the price of this route ? "
5575,spk0, That's $ 400 and we will visit 4 cities . 
5576,spk0,What about a medication to help me with my problem ? 
5576,spk1, There are several types of medications that we can try for your high blood pressure . 
5576,spk0, What types of medications would be best ? 
5576,spk1," For water retention , I am going to start you on Hydrochlorothiazide , which is a diuretic . "
5576,spk0," What are the side effects from taking that drug , "
5576,spk1," You need to stay hydrated on this drug , but most people experience little side effects . "
5576,spk0, Will that one medication take care of all of my problems ? 
5576,spk1," For now I want you to take a second drug , Lisinopril , an ACE inhibitor . "
5576,spk0, Am I going to experience any complications with that drug ? 
5576,spk1, The most you will experience will be a dry cough but you probably won ’ t experience anything negative . 
5577,spk0,Where are you going for lunch ? 
5577,spk1, I have no idea . I have no appetite . 
5577,spk0, I know of a restaurant . I'm sure you'll like it . 
5577,spk1, Let's go there then . Is it a Chinese restaurant ? 
5577,spk0, Yes.it serves excellent Sichuan food . Spicy food may improve your appetite . 
5577,spk1, I hope so . 
5578,spk0,"Fair-Priced Fares , how may I help you ? "
5578,spk1, How much is a round-trip ticket to London ? 
5578,spk0," When did you plan to go , sir ? "
5578,spk1, In the second week of September . 
5578,spk0," The second week of September is still in the high-season , so the cheapest tickets are $ 650 . The high season lasts until the 15th , so fares after that date are cheaper . "
5578,spk1," In that case , I'll go after the 15th . How much are the off-season fares ? "
5578,spk0, Our cheapest ticket is $ 550 on American Airlines . 
5578,spk1," Okay , I'll take it . ( to be continued ) "
5579,spk0,I would like to get a bus pass . 
5579,spk1, Do you know what kind of pass you want ? 
5579,spk0, Can you tell me my options ? 
5579,spk1," There are passes for a day , month , and week , and there are student passes . "
5579,spk0, I would like the student pass . 
5579,spk1, Let me see your student ID . 
5579,spk0, Here you go . 
5579,spk1, Thank you very much . 
5579,spk0, How much will it be for the pass ? 
5579,spk1," The monthly sticker is $ 24 , but the actual pass is free . "
5579,spk0, That'll be fine . 
5579,spk1, We appreciate your business . 
5580,spk0,"Day , I'm home . "
5580,spk1, Do you have any homework today ? 
5580,spk0, I'll do it later . 
5580,spk1, Go and do it now . 
5580,spk0," Can I have some cookies first , please ? "
5581,spk0,"Good idea ! I've heard that the Expo is doing pretty well now , and ads are seen everywhere in the country on all means of media , newspapers , TV , street signs , etc . "
5581,spk1," Yeah , it's the last world-wide horti-cultural exposition in the century , and one of the grand festivities of cross-century significance held by the China's tourism industry . "
5581,spk0, what's interesting to see there ? 
5581,spk1," Oh , there's plenty . Flowers and plants from all over the world , of course . Besides , gardening techniques are demonstrated , modern facilities displayed , academic exchanges and seminars organized , and folk performances of different nations shown almost every day . "
5581,spk0," I visited the First International Flower Festival in the city last year , and was impressed with so many beautiful flowers ! "
5581,spk1," Oh , can't compare with the Kunming Expo at all ! The Kunming Expo covers an area of 218 hectares , and more than 9000 flower enterprises from over 100 countries and regions are invited to participate in the Expo . "
5581,spk0, It would be a rare occasion to be able to appreciate so many fine species of Chinese and foreign flowers fully blooming in one park ! 
5581,spk1," Far more than that , I dare to say ! Inland provinces and cities , Hong Kong and Macao , as well as many countries and regions in the world have an exhibition area of their own to display their unique flowers and plants . Each month there's a special day for a particular country or region , and folk performances are given . You will feel it a great pity if you missile Kunming Expo . "
5582,spk0,Have you ever sung with a karaoke ? 
5582,spk1," Yes , I do it quite often . "
5582,spk0, Karaoke has become a major entertainment . I wonder why . 
5582,spk1," Simple , it's fun . "
5582,spk0," How much fun is there in singing in front of other people , especially if you don't sing well ? "
5582,spk1," Ah , that's the biggest fun of all . You see , even though you're not a good singer , people will listen to you . "
5582,spk0, I wouldn't do that . 
5582,spk1, But I like the feeling . 
5583,spk0,Can I take your order please ? 
5583,spk1, Can I get a burger and a large fries ? 
5583,spk0, Sure . Anything to drink with that ? 
5583,spk1," A large coke , please . "
5583,spk0, Eating here or to go ? 
5583,spk1," Eating here , please . "
5583,spk0, That's 7 dollars and 25 cents . You can get free refills with your coke . 
5584,spk0,Both Bob and carl will become somebody in the future.Don ' t you think so ? 
